Hostname,Event_Type,Target_Group,Account_ID,Timestamp
WEB-95.SMITH.COM,Logon failure,Marketing_Share,OLD_DOMAIN.LEGACY.COM\SVC_aprilgreen,2026-08-01 03:16:21
WEB-14.JOHNSON.COM,Logon failure,Remote Desktop Users,GUEST\anielsen,2026-08-04 19:54:09
EMAIL-18.RAMSEY-FOWLER.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,CORP\fitzgeraldjay,2026-08-08 01:17:56
DB-54.ELLIOTT.COM,Logon failure,Remote Desktop Users,GUEST\kirstenjohnson,2026-08-22 14:29:45
LT-89.GORDON.COM,Logon failure,Domain Admins,DEV\SVC_allenashley,2026-08-01 11:09:43
EMAIL-06.LIVINGSTON.COM,Logon failure,All_Staff_Read_Only,DEV\michael85,2026-08-09 00:56:29
EMAIL-60.FRENCH.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\fgreen,2026-08-16 11:22:04
DB-87.LIU.INFO,Logon failure,IT_Helpdesk,CORP\kathleen89,2026-08-29 07:26:12
SRV-83.GUTIERREZ-ROBERSON.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\SVC_sharpmax,2026-08-15 13:47:36
LAPTOP-32.VALENZUELA-KLEIN.COM,Logon failure,Remote Desktop Users,CORP\geraldbenjamin,2026-08-07 13:27:58
LAPTOP-69.HERNANDEZ.INFO,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\diamondsandoval,2026-08-08 08:05:24
LT-88.GARDNER.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\treese,2026-08-20 01:03:46
SRV-64.JACKSON-CAIN.ORG,A member was added to a security-enabled local group,Administrators,CORP\wboyer,2026-08-23 21:57:38
LT-47.JONES.NET,A member was added to a security-enabled global group,Marketing_Share,GUEST\lturner,2026-08-01 13:07:58
LAPTOP-53.SIMON.INFO,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\david68,2026-08-04 20:09:28
WEB-32.DAVIS-BURCH.BIZ,A member was added to a security-enabled local group,Marketing_Share,CORP\jamie77,2026-08-17 16:04:44
SRV-33.SMITH.ORG,A member was added to a security-enabled global group,Administrators,DEV\palmerkeith,2026-08-15 15:13:43
EMAIL-28.DURAN.ORG,A member was removed from a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_weaverjason,2026-08-31 09:38:29
LAPTOP-57.JORDAN.BIZ,User account locked out,Marketing_Share,CORP\vjohnson,2026-08-11 01:24:10
DB-16.POWERS-GLOVER.INFO,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\jillian09,2026-08-03 23:44:09
DB-39.MALDONADO-BOYD.INFO,A member was added to a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\turnerashley,2026-08-17 21:08:15
EMAIL-83.MARTINEZ-BURTON.NET,Logon failure,Remote Desktop Users,CORP\SVC_woodwarddavid,2026-08-09 18:53:35
LAPTOP-02.STAFFORD.COM,A member was added to a security-enabled local group,Marketing_Share,DEV\millsfrank,2026-08-12 06:37:16
SRV-14.TAYLOR-DAVIS.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\SVC_marissahickman,2026-08-15 07:09:45
LT-56.MARSHALL-GARDNER.COM,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\omaranderson,2026-08-17 11:21:40
DB-31.SCHNEIDER-SANFORD.BIZ,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\christina85,2026-08-27 06:10:03
SRV-11.OLIVER-VAZQUEZ.COM,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\uhall,2026-08-10 06:35:21
DB-69.ARNOLD.COM,A member was added to a security-enabled global group,Marketing_Share,GUEST\pwest,2026-08-10 11:32:30
SRV-47.GONZALES.ORG,Logon failure,Marketing_Share,GUEST\williamreed,2026-08-09 04:14:04
LAPTOP-89.COLEMAN.COM,A member was added to a security-enabled local group,Domain Admins,CORP\ashleymorris,2026-08-17 04:21:05
EMAIL-58.VEGA.NET,A member was added to a security-enabled global group,IT_Helpdesk,GUEST\sara26,2026-08-15 17:41:57
DB-02.WHEELER.INFO,Logon failure,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\SVC_kburton,2026-08-03 17:41:16
SRV-17.LEE.COM,A member was added to a security-enabled global group,Domain Admins,DEV\cjones,2026-08-14 21:12:50
DESKTOP-65.PATEL.COM,A member was added to a security-enabled global group,Domain Admins,GUEST\estuart,2026-08-21 14:35:38
EMAIL-29.WILLIAMS.COM,A member was added to a security-enabled global group,Domain Admins,DEV\emilywelch,2026-08-06 17:36:34
DESKTOP-67.LUCAS-LUNA.COM,User account locked out,Remote Desktop Users,CORP\graypaul,2026-08-22 10:20:47
EMAIL-65.HOFFMAN.COM,A member was added to a security-enabled local group,Administrators,CORP\isabel02,2026-08-29 17:16:44
LAPTOP-16.RILEY.BIZ,A member was added to a security-enabled local group,Remote Desktop Users,DEV\stephaniedominguez,2026-08-24 17:33:21
LAPTOP-18.WOOD-BANKS.COM,A member was added to a security-enabled global group,Domain Admins,GUEST\SVC_nicholas20,2026-08-26 04:21:01
LAPTOP-43.WOOD-HANNA.COM,A member was added to a security-enabled local group,Marketing_Share,DEV\mcdonaldalison,2026-08-08 02:27:59
SRV-54.HOGAN-FLOWERS.ORG,User account locked out,Marketing_Share,DEV\jeffreyjohnson,2026-08-29 13:11:59
LAPTOP-86.LAMBERT.COM,A member was removed from a security-enabled local group,Remote Desktop Users,CORP\ogregory,2026-08-19 03:20:37
DB-16.HOLLAND.COM,User account locked out,Marketing_Share,GUEST\kevin17,2026-08-25 05:40:42
DESKTOP-85.GLOVER-SMITH.COM,Logon failure,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\tcunningham,2026-08-26 02:52:20
WEB-96.GONZALES.COM,User account locked out,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\bridget25,2026-08-25 20:36:32
EMAIL-08.CUMMINGS.BIZ,A member was removed from a security-enabled local group,Remote Desktop Users,CORP\TEMP_nicolesmith,2026-08-26 13:39:02
LAPTOP-66.CAIN-NIXON.COM,Logon failure,Administrators,DEV\brittney51,2026-08-02 07:57:29
SRV-27.ADAMS.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,DEV\cody07,2026-08-30 09:11:42
DESKTOP-93.SMITH.COM,User account locked out,IT_Helpdesk,CORP\micheallong,2026-08-21 15:26:50
WEB-13.MCCLURE.COM,User account locked out,Marketing_Share,DEV\kevin92,2026-08-06 07:58:04
SRV-12.JORDAN.NET,User account locked out,Marketing_Share,GUEST\jackdonovan,2026-08-06 00:34:19
LT-00.SWANSON.COM,User account locked out,All_Staff_Read_Only,CORP\brandon66,2026-08-10 08:11:22
WEB-71.GREGORY.NET,User account locked out,Administrators,GUEST\smithmarc,2026-08-12 18:42:59
SRV-76.POTTER-GOOD.COM,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\SVC_nicolehale,2026-08-08 22:35:01
EMAIL-64.PAGE-PEREZ.COM,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\mariahbrowning,2026-08-21 17:55:42
WEB-80.HANSEN-MIRANDA.BIZ,A member was added to a security-enabled local group,Administrators,CORP\sanderspaul,2026-08-16 12:45:41
WEB-33.BROCK-TOWNSEND.ORG,User account locked out,All_Staff_Read_Only,DEV\dennisamanda,2026-08-18 08:15:48
DESKTOP-20.KING-ERICKSON.COM,Logon failure,Administrators,OLD_DOMAIN.LEGACY.COM\TEMP_john50,2026-08-15 21:59:12
SRV-39.TAYLOR.COM,A member was added to a security-enabled global group,Administrators,GUEST\whitedavid,2026-08-24 05:41:51
SRV-54.LEWIS-DAVIS.COM,Logon failure,Administrators,DEV\jamesburton,2026-08-10 14:43:54
DB-56.MCDANIEL.NET,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\SVC_scotttaylor,2026-08-21 00:37:37
EMAIL-40.JACKSON.BIZ,A member was removed from a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\allisonbarker,2026-08-08 11:58:27
DESKTOP-63.PETERS.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\denniskelly,2026-08-09 15:00:37
DESKTOP-68.THOMPSON.COM,A member was added to a security-enabled local group,Remote Desktop Users,DEV\SVC_upowell,2026-08-02 01:35:51
SRV-87.DOMINGUEZ.COM,A member was removed from a security-enabled local group,Domain Admins,DEV\katie80,2026-08-16 13:55:19
SRV-56.SAMPSON.INFO,A member was removed from a security-enabled local group,Marketing_Share,CORP\denise78,2026-08-11 16:09:14
LT-46.BROOKS-LIVINGSTON.ORG,A member was added to a security-enabled global group,Marketing_Share,CORP\kevin72,2026-08-02 17:08:44
LT-85.CRAWFORD.COM,Logon failure,Marketing_Share,OLD_DOMAIN.LEGACY.COM\TEMP_ifox,2026-08-25 10:19:34
DB-74.JOHNSON.COM,A member was removed from a security-enabled local group,Domain Admins,OLD_DOMAIN.LEGACY.COM\harpertyler,2026-08-30 15:57:34
LT-27.FERNANDEZ-SMITH.COM,Logon failure,Administrators,OLD_DOMAIN.LEGACY.COM\jessemorris,2026-08-06 17:56:46
WEB-07.WEBSTER.NET,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\TEMP_hannahhancock,2026-08-02 02:34:41
LT-64.MOSLEY.COM,A member was added to a security-enabled local group,Domain Admins,DEV\nancymurray,2026-08-27 10:29:17
DB-92.FOX.ORG,Logon failure,Remote Desktop Users,DEV\andrew96,2026-08-12 23:20:07
DESKTOP-75.BARTON.ORG,A member was added to a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\njohnson,2026-08-09 15:15:06
DB-63.LOGAN.ORG,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\gyang,2026-08-23 17:53:39
SRV-61.WHITEHEAD.COM,A member was removed from a security-enabled local group,IT_Helpdesk,CORP\brittany92,2026-08-02 15:33:26
SRV-23.POWELL.COM,A member was added to a security-enabled local group,IT_Helpdesk,CORP\dennisjohnson,2026-08-11 15:04:43
LT-10.SLOAN.COM,Logon failure,Remote Desktop Users,DEV\zachary74,2026-08-04 07:29:55
DB-69.MITCHELL-FOLEY.COM,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\nathan82,2026-08-04 17:22:38
DESKTOP-29.GRAVES.BIZ,A member was added to a security-enabled local group,IT_Helpdesk,CORP\jonesnatasha,2026-08-08 05:59:24
LAPTOP-95.THOMAS.COM,User account locked out,Remote Desktop Users,DEV\danielmaldonado,2026-08-26 13:06:00
SRV-89.MARTIN.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\leejanice,2026-08-14 01:45:55
DB-17.HALE.COM,User account locked out,Marketing_Share,GUEST\eugene70,2026-08-21 05:03:40
DB-51.DOUGLAS.NET,A member was removed from a security-enabled local group,IT_Helpdesk,DEV\angel16,2026-08-13 20:21:08
DB-13.NGUYEN.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\kanderson,2026-08-15 19:42:11
DESKTOP-71.CRUZ.INFO,A member was added to a security-enabled local group,All_Staff_Read_Only,CORP\juanpena,2026-08-28 16:36:40
EMAIL-02.HUFF.INFO,User account locked out,Marketing_Share,GUEST\sgutierrez,2026-08-08 18:01:05
LT-96.VILLANUEVA.BIZ,A member was added to a security-enabled local group,Administrators,DEV\daniel86,2026-08-13 08:00:54
DESKTOP-18.MCCANN-RAY.ORG,A member was added to a security-enabled local group,Remote Desktop Users,CORP\princecatherine,2026-08-18 17:42:53
DB-72.YOUNG-ROBERTS.ORG,Logon failure,Administrators,DEV\carrie48,2026-08-30 02:59:49
DB-32.CAMPOS-MARTIN.COM,Logon failure,All_Staff_Read_Only,GUEST\stanleytaylor,2026-08-13 16:54:11
LAPTOP-79.MENDOZA.INFO,Logon failure,All_Staff_Read_Only,CORP\wandawalters,2026-08-29 02:12:45
DB-36.HARVEY.COM,A member was removed from a security-enabled local group,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\williampeck,2026-08-27 06:53:48
EMAIL-76.WOODS.COM,A member was added to a security-enabled global group,Marketing_Share,CORP\rodriguezkathy,2026-08-30 08:21:23
SRV-13.FRANKLIN.COM,A member was added to a security-enabled global group,Administrators,DEV\martinezemily,2026-08-15 03:41:45
WEB-54.GREENE-SELLERS.COM,A member was added to a security-enabled global group,Administrators,GUEST\debbiethompson,2026-08-03 07:39:08
EMAIL-76.HOLMES.COM,A member was added to a security-enabled local group,Domain Admins,GUEST\michaeljackson,2026-08-26 05:50:12
WEB-01.LESTER.INFO,Logon failure,IT_Helpdesk,GUEST\SVC_harperzachary,2026-08-07 09:29:28
DESKTOP-55.JENKINS.ORG,A member was added to a security-enabled global group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\TEMP_natalie98,2026-08-25 05:25:17
EMAIL-32.MURPHY-GRAHAM.BIZ,A member was removed from a security-enabled local group,Marketing_Share,CORP\holmesjessica,2026-08-11 08:41:05
DESKTOP-98.FRANK-CRUZ.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,CORP\alexander30,2026-08-27 17:39:15
LT-02.FORD.COM,A member was removed from a security-enabled local group,Domain Admins,DEV\ashleygalloway,2026-08-15 16:55:22
EMAIL-59.PORTER-CRUZ.COM,Logon failure,Administrators,DEV\jessicakeller,2026-08-23 03:15:22
DESKTOP-68.ROBINSON-HEATH.COM,Logon failure,All_Staff_Read_Only,CORP\hallregina,2026-08-23 23:42:31
LAPTOP-42.HOLT.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\craigscott,2026-08-29 02:53:55
WEB-52.COCHRAN.COM,Logon failure,Marketing_Share,CORP\charris,2026-08-27 16:35:57
LT-49.REED.ORG,A member was removed from a security-enabled local group,Marketing_Share,OLD_DOMAIN.LEGACY.COM\paulamartinez,2026-08-24 05:46:03
EMAIL-97.DANIEL.COM,A member was removed from a security-enabled local group,Domain Admins,GUEST\SVC_martinkevin,2026-08-20 23:17:00
LT-25.ALVAREZ.BIZ,Logon failure,Domain Admins,OLD_DOMAIN.LEGACY.COM\wscott,2026-08-15 23:33:58
EMAIL-15.RODRIGUEZ.BIZ,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\jeffreymiller,2026-08-09 15:43:56
EMAIL-73.HEBERT.COM,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\khancock,2026-08-08 15:45:49
SRV-93.WILSON.COM,User account locked out,IT_Helpdesk,GUEST\scottrodgers,2026-08-22 01:35:27
DESKTOP-55.ELLIS.COM,A member was removed from a security-enabled local group,Marketing_Share,CORP\xwhite,2026-08-11 22:44:14
DESKTOP-62.DOUGLAS.COM,User account locked out,Domain Admins,DEV\SVC_megan43,2026-08-01 05:39:58
LAPTOP-40.PEREZ.NET,Logon failure,IT_Helpdesk,CORP\heather96,2026-08-06 05:22:01
SRV-05.VAUGHN-LINDSEY.COM,User account locked out,Domain Admins,OLD_DOMAIN.LEGACY.COM\jamesandrea,2026-08-15 14:33:23
SRV-04.RICE-COOK.ORG,A member was added to a security-enabled global group,Marketing_Share,GUEST\nhayden,2026-08-25 19:47:46
DB-54.RAMIREZ.NET,User account locked out,Marketing_Share,GUEST\ryan67,2026-08-11 08:56:49
EMAIL-83.RAMIREZ.NET,User account locked out,Administrators,OLD_DOMAIN.LEGACY.COM\ewilson,2026-08-07 03:44:46
LAPTOP-03.MALDONADO-CURTIS.COM,User account locked out,IT_Helpdesk,CORP\rcarr,2026-08-19 05:00:19
EMAIL-89.BRYAN-RODRIGUEZ.COM,User account locked out,Domain Admins,OLD_DOMAIN.LEGACY.COM\heatherhodges,2026-08-09 20:33:39
DESKTOP-43.MARTIN-MURPHY.COM,User account locked out,Marketing_Share,GUEST\kimberlyli,2026-08-30 10:10:54
LAPTOP-64.BROWN.ORG,A member was added to a security-enabled local group,Remote Desktop Users,GUEST\jessica75,2026-08-07 10:38:11
DESKTOP-77.GORDON-PATEL.ORG,A member was removed from a security-enabled local group,Administrators,GUEST\kyork,2026-08-15 08:10:12
DB-86.CHUNG.COM,A member was added to a security-enabled global group,Marketing_Share,CORP\wfreeman,2026-08-09 09:53:10
LAPTOP-44.MORA.COM,Logon failure,Remote Desktop Users,CORP\rortega,2026-08-14 04:14:26
SRV-23.ROBBINS.COM,A member was added to a security-enabled global group,Domain Admins,CORP\jenniferpatel,2026-08-05 06:40:13
EMAIL-98.FIGUEROA-SILVA.ORG,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\johnday,2026-08-09 05:54:45
WEB-73.HURLEY-HOLMES.COM,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\duranmelanie,2026-08-31 15:58:45
LT-33.EDWARDS.COM,A member was removed from a security-enabled local group,Remote Desktop Users,DEV\lisakrueger,2026-08-06 07:06:41
DESKTOP-66.BOOTH.ORG,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\mcintyretaylor,2026-08-17 17:34:51
LAPTOP-64.AGUILAR.NET,Logon failure,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\jyoung,2026-08-09 11:08:25
WEB-88.BROWN.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,CORP\yalvarado,2026-08-30 01:31:11
LAPTOP-32.CHEN.COM,Logon failure,Domain Admins,GUEST\rlopez,2026-08-14 16:15:08
EMAIL-44.GOMEZ.BIZ,User account locked out,Remote Desktop Users,GUEST\ujohnson,2026-08-27 04:42:10
EMAIL-68.KEITH-CARPENTER.COM,Logon failure,Domain Admins,CORP\malloryingram,2026-08-28 12:02:06
DESKTOP-09.KING.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\kevinhaney,2026-08-04 05:52:38
DB-36.FOLEY-HARPER.NET,User account locked out,IT_Helpdesk,OLD_DOMAIN.LEGACY.COM\TEMP_jack34,2026-08-16 12:38:44
LT-56.MARSHALL-GARDNER.COM,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\omaranderson,2026-08-17 11:21:40
DESKTOP-86.PHILLIPS.COM,A member was removed from a security-enabled local group,Marketing_Share,DEV\cruzjenny,2026-08-08 09:14:01
SRV-88.FOWLER.INFO,A member was added to a security-enabled local group,IT_Helpdesk,CORP\TEMP_smithjennifer,2026-08-28 10:22:15
WEB-23.REYES.COM,Logon failure,Marketing_Share,DEV\davidwilson,2026-08-18 19:05:33
LAPTOP-27.HANNA.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\velasquezashley,2026-08-20 03:18:11
EMAIL-15.BLANKENSHIP.BIZ,A member was added to a security-enabled global group,Administrators,DEV\vanessa71,2026-08-23 17:37:48
LAPTOP-65.CAMPOS-CUNNINGHAM.COM,Logon failure,Marketing_Share,OLD_DOMAIN.LEGACY.COM\mitchelljames,2026-08-23 23:58:46
WEB-50.GARCIA.BIZ,User account locked out,Domain Admins,DEV\jennifer33,2026-08-30 22:38:48
SRV-66.LARSON-PETERSEN.NET,A member was added to a security-enabled global group,Marketing_Share,CORP\adamsryan,2026-08-09 02:54:17
WEB-70.CLARK.BIZ,A member was added to a security-enabled local group,Remote Desktop Users,CORP\ihughes,2026-08-24 01:50:15
DESKTOP-72.PATRICK.NET,Logon failure,Domain Admins,DEV\SVC_anthonywilliams,2026-08-24 14:03:37
DB-59.NEAL.ORG,A member was added to a security-enabled local group,IT_Helpdesk,DEV\ashley74,2026-08-30 18:34:02
DB-13.NELSON.BIZ,User account locked out,Domain Admins,OLD_DOMAIN.LEGACY.COM\SVC_jamesvillanueva,2026-08-05 20:16:03
LT-32.GREEN.INFO,Logon failure,Marketing_Share,DEV\cheyennemoore,2026-08-24 14:14:39
DB-46.SMITH.NET,A member was added to a security-enabled global group,Domain Admins,GUEST\amanda44,2026-08-16 04:38:43
WEB-53.DEAN.COM,Logon failure,Domain Admins,DEV\christinaparker,2026-08-20 05:02:29
DESKTOP-33.THOMAS-KELLY.INFO,A member was added to a security-enabled local group,Marketing_Share,GUEST\ulopez,2026-08-09 22:12:55
SRV-67.CLINE-CLARK.INFO,A member was removed from a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_timothyhenderson,2026-08-24 16:51:49
LAPTOP-70.ROGERS.NET,A member was removed from a security-enabled local group,Administrators,OLD_DOMAIN.LEGACY.COM\SVC_harriskevin,2026-08-31 13:40:56
LAPTOP-64.TRAN.COM,A member was removed from a security-enabled local group,All_Staff_Read_Only,GUEST\adamskenneth,2026-08-14 12:24:29
LAPTOP-36.SPENCER.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,DEV\russell84,2026-08-02 01:59:19
WEB-54.BROOKS.COM,A member was added to a security-enabled local group,IT_Helpdesk,GUEST\zhickman,2026-08-30 10:34:37
LAPTOP-49.HURLEY.INFO,A member was added to a security-enabled local group,All_Staff_Read_Only,CORP\moranandrew,2026-08-03 12:32:38
LAPTOP-80.CRUZ.COM,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\douglashogan,2026-08-23 13:04:43
DB-95.POWELL-GILES.ORG,User account locked out,Marketing_Share,GUEST\knoxjennifer,2026-08-25 04:26:38
LT-04.RAMOS.COM,A member was added to a security-enabled global group,Administrators,DEV\jamesdavis,2026-08-05 14:18:39
EMAIL-62.SMITH-YATES.COM,A member was added to a security-enabled local group,Marketing_Share,DEV\peterbest,2026-08-26 10:37:01
WEB-09.HERNANDEZ.BIZ,User account locked out,Administrators,OLD_DOMAIN.LEGACY.COM\nowens,2026-08-03 19:46:43
DB-94.MCDONALD-RAMIREZ.ORG,User account locked out,Marketing_Share,DEV\nancy43,2026-08-03 11:44:54
WEB-75.GRIFFIN-LONG.COM,Logon failure,Domain Admins,GUEST\nicolelawrence,2026-08-08 03:26:58
LAPTOP-06.MAY-SMITH.COM,Logon failure,IT_Helpdesk,GUEST\wardryan,2026-08-01 10:40:15
DESKTOP-67.MEYER.COM,Logon failure,Remote Desktop Users,DEV\james84,2026-08-24 07:08:23
WEB-21.CAMPBELL-ESPARZA.COM,User account locked out,Domain Admins,DEV\saunderspatrick,2026-08-13 09:22:45
LT-16.WASHINGTON.BIZ,A member was added to a security-enabled local group,Administrators,DEV\SVC_michaelhendrix,2026-08-21 07:59:09
LT-08.BURTON-GOMEZ.COM,A member was added to a security-enabled local group,Domain Admins,CORP\SVC_hilltiffany,2026-08-29 03:54:10
EMAIL-15.COOPER.COM,Logon failure,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\mromero,2026-08-29 07:53:54
LAPTOP-78.RIVERA.COM,Logon failure,Remote Desktop Users,GUEST\SVC_cheryl97,2026-08-03 22:37:25
DB-05.WATSON.COM,A member was removed from a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\jeromegray,2026-08-30 01:36:26
DESKTOP-82.HANSEN.ORG,A member was removed from a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\glopez,2026-08-12 05:18:46
DESKTOP-23.PETERS.COM,A member was added to a security-enabled local group,Administrators,DEV\SVC_morgansweeney,2026-08-12 06:09:36
WEB-51.KIM.COM,A member was added to a security-enabled local group,Marketing_Share,CORP\jacksoncynthia,2026-08-21 03:30:29
DB-00.WEAVER.INFO,A member was added to a security-enabled local group,Remote Desktop Users,CORP\clinton75,2026-08-09 07:13:28
LT-17.HOWARD.NET,User account locked out,All_Staff_Read_Only,CORP\katherineball,2026-08-11 21:59:03
WEB-15.HENRY-NELSON.COM,A member was removed from a security-enabled local group,Marketing_Share,GUEST\amandastokes,2026-08-09 04:27:42
LT-91.GILLESPIE.BIZ,A member was removed from a security-enabled local group,All_Staff_Read_Only,CORP\edwinlittle,2026-08-12 17:52:47
LT-07.KELLEY.COM,A member was added to a security-enabled local group,Remote Desktop Users,DEV\cobbmaria,2026-08-09 16:25:13
WEB-41.BLACK.NET,User account locked out,Domain Admins,GUEST\SVC_jonathanrobinson,2026-08-25 18:24:58
SRV-15.HERNANDEZ-CONTRERAS.COM,User account locked out,Administrators,GUEST\SVC_caitlin90,2026-08-24 06:33:47
EMAIL-10.GARCIA.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,CORP\wmiller,2026-08-29 01:38:11
EMAIL-24.PADILLA-HOOPER.COM,A member was added to a security-enabled local group,Domain Admins,CORP\SVC_ykelley,2026-08-13 12:51:47
LT-93.MORTON-BALDWIN.COM,Logon failure,All_Staff_Read_Only,CORP\iporter,2026-08-30 15:35:36
LAPTOP-21.DELEON-HOPKINS.BIZ,Logon failure,Remote Desktop Users,CORP\brandyjames,2026-08-01 06:55:10
LT-14.JOHNSON-HARRIS.COM,User account locked out,Domain Admins,OLD_DOMAIN.LEGACY.COM\ojohnson,2026-08-23 18:10:58
DESKTOP-66.GRIFFIN.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\jacksonsydney,2026-08-27 11:55:16
WEB-50.SMITH.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,DEV\TEMP_thayes,2026-08-04 13:37:18
EMAIL-42.MOORE.NET,User account locked out,IT_Helpdesk,CORP\cruzmichael,2026-08-06 22:33:04
LAPTOP-13.FRANK-ARNOLD.ORG,User account locked out,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\iwhite,2026-08-11 17:28:47
EMAIL-05.LANE-NGUYEN.BIZ,User account locked out,Remote Desktop Users,CORP\vincent16,2026-08-24 23:32:47
DESKTOP-58.OWENS.COM,A member was added to a security-enabled local group,Remote Desktop Users,CORP\dsmall,2026-08-23 03:06:15
SRV-87.ROBBINS.COM,A member was added to a security-enabled local group,All_Staff_Read_Only,GUEST\TEMP_xsmith,2026-08-09 05:54:04
LAPTOP-23.MATTHEWS.COM,User account locked out,Domain Admins,GUEST\daniel49,2026-08-30 22:22:59
LAPTOP-49.TAYLOR-VALDEZ.BIZ,A member was added to a security-enabled global group,IT_Helpdesk,CORP\edominguez,2026-08-13 17:45:29
SRV-73.ESPINOZA-LEWIS.COM,Logon failure,All_Staff_Read_Only,CORP\jessica11,2026-08-29 13:41:35
LAPTOP-61.FIELDS-ERICKSON.NET,A member was added to a security-enabled global group,Domain Admins,GUEST\SVC_sward,2026-08-18 19:06:14
DESKTOP-37.BROWN-AGUILAR.NET,A member was added to a security-enabled global group,All_Staff_Read_Only,OLD_DOMAIN.LEGACY.COM\jimmylopez,2026-08-26 04:42:08
SRV-12.HOWELL.NET,A member was added to a security-enabled local group,Remote Desktop Users,OLD_DOMAIN.LEGACY.COM\SVC_arnoldjeremy,2026-08-26 08:42:17
DB-49.ZIMMERMAN.ORG,User account locked out,All_Staff_Read_Only,CORP\lisacarter,2026-08-25 08:05:00
LAPTOP-85.RICHARDSON.NET,A member was removed from a security-enabled local group,Marketing_Share,DEV\imiller,2026-08-22 08:55:46
WEB-22.ROBINSON-LYNN.NET,A member was removed from a security-enabled local group,Domain Admins,CORP\SVC_pattoncharles,2026-08-12 06:07:17
DB-02.DAVENPORT.COM,Logon failure,Remote Desktop Users,DEV\parsonscheryl,2026-08-13 00:33:11
SRV-25.MORGAN.BIZ,User account locked out,Administrators,CORP\whitejacob,2026-08-21 06:49:23
LAPTOP-94.MCKEE.COM,User account locked out,Domain Admins,GUEST\francesrocha,2026-08-19 13:16:57
EMAIL-63.FRENCH.COM,A member was added to a security-enabled global group,All_Staff_Read_Only,CORP\dennis50,2026-08-14 03:00:43
